,level_0,index,log_price,accommodates,city,number_of_reviews,review_scores_rating,grade
500,580,762,4.74493212836325,5,LA,4,95.0,A
501,581,763,5.703782474656202,8,NYC,127,94.0,A
502,582,764,4.204692619390967,4,DC,154,96.0,A
503,583,766,4.59511985013459,3,LA,11,80.0,B
504,584,768,6.802394763324312,12,SF,118,99.0,A
505,586,773,5.1647859739235145,2,NYC,1,100.0,A
506,587,775,5.003946305945459,4,NYC,3,100.0,A
507,588,776,4.74493212836325,3,NYC,16,99.0,A
508,589,778,5.147494476813453,3,SF,73,99.0,A
509,590,780,4.31748811353631,2,NYC,21,97.0,A
510,591,781,5.991464547107983,6,Chicago,8,98.0,A
511,592,784,5.752572638825632,2,SF,17,98.0,A
512,593,785,4.553876891600541,2,NYC,52,91.0,A
513,594,786,5.521460917862246,3,SF,16,96.0,A
514,595,787,5.075173815233828,4,NYC,2,100.0,A
515,596,788,4.127134385045092,2,Boston,216,87.0,B
516,597,790,4.0943445622221,2,NYC,81,93.0,A
517,598,791,4.574710978503383,2,LA,4,95.0,A
518,600,793,6.163314804034643,2,NYC,32,98.0,A
519,601,794,5.0106352940962555,4,Chicago,2,100.0,A
520,602,795,5.1929568508902095,1,NYC,4,100.0,A
521,604,797,5.9532433342877855,14,LA,3,87.0,B
522,605,798,5.521460917862246,7,NYC,2,90.0,A
523,606,800,5.521460917862246,2,SF,18,98.0,A
524,607,801,5.857933154483459,7,NYC,5,100.0,A
525,608,802,5.6167710976665735,4,Boston,37,100.0,A
526,609,803,5.087596335232384,2,NYC,12,89.0,B
527,610,804,5.768320995793773,5,LA,9,89.0,B
528,611,805,4.0943445622221,4,NYC,26,89.0,B
529,612,806,5.1929568508902095,4,LA,26,92.0,A
530,613,809,6.214608098422191,5,Boston,7,100.0,A
531,614,810,4.4998096703302615,2,SF,58,96.0,A
532,615,811,4.442651256490317,2,NYC,31,99.0,A
533,616,812,4.553876891600541,4,Chicago,24,85.0,B
534,617,813,5.075173815233828,2,NYC,20,98.0,A
535,618,814,4.23410650459726,1,LA,136,96.0,A
536,619,815,5.298317366548036,3,NYC,3,100.0,A
537,620,816,4.30406509320417,2,LA,135,89.0,B
538,621,817,5.857933154483459,2,LA,11,86.0,B
539,622,819,4.787491742782046,4,LA,13,100.0,A
540,623,820,4.955827057601262,4,LA,16,98.0,A
541,624,821,5.318119993844216,2,NYC,24,93.0,A
542,625,823,4.605170185988092,2,LA,3,100.0,A
543,627,825,5.6524891802686525,3,NYC,4,100.0,A
544,628,828,5.298317366548036,4,SF,8,100.0,A
545,629,829,4.31748811353631,2,DC,3,87.0,B
546,630,831,5.68697535633982,8,DC,3,100.0,A
547,631,832,4.867534450455582,3,NYC,14,86.0,B
548,632,833,4.23410650459726,2,NYC,190,94.0,A
549,634,836,4.442651256490317,2,LA,23,95.0,A
550,635,837,4.7791234931115305,1,LA,69,98.0,A
551,636,838,5.521460917862246,4,NYC,6,100.0,A
552,637,839,4.442651256490317,2,NYC,48,98.0,A
553,639,842,4.007333185232471,1,NYC,1,100.0,A
554,640,843,4.007333185232471,2,NYC,59,88.0,B
555,641,844,4.8283137373023015,5,NYC,31,95.0,A
556,642,845,4.976733742420574,2,SF,20,99.0,A
557,643,846,4.700480365792417,2,NYC,8,88.0,B
558,644,848,4.59511985013459,2,NYC,64,92.0,A
559,645,849,4.709530201312334,2,LA,15,91.0,A
560,646,850,4.605170185988092,2,NYC,5,90.0,A
561,647,851,5.293304824724492,4,SF,6,96.0,A
562,648,853,4.276666119016055,2,LA,51,96.0,A
563,649,855,5.521460917862246,4,LA,3,100.0,A
564,651,858,4.564348191467836,2,SF,14,89.0,B
565,652,859,5.0106352940962555,6,LA,37,97.0,A
566,653,861,6.395261598115449,4,SF,22,99.0,A
567,654,862,5.389071729816501,2,SF,2,90.0,A
568,655,864,4.897839799950911,2,LA,18,98.0,A
569,657,867,4.4998096703302615,1,NYC,144,96.0,A
570,658,871,4.553876891600541,5,NYC,16,93.0,A
571,659,872,4.465908118654584,2,NYC,2,100.0,A
572,660,873,4.787491742782046,4,NYC,3,90.0,A
573,661,874,5.0106352940962555,2,NYC,2,100.0,A
574,662,875,4.174387269895637,3,Chicago,4,100.0,A
575,663,876,5.293304824724492,4,LA,40,97.0,A
576,664,877,4.0943445622221,1,LA,2,100.0,A
577,665,878,4.0943445622221,2,NYC,5,96.0,A
578,667,881,4.4998096703302615,1,LA,41,97.0,A
579,668,883,4.553876891600541,2,DC,26,95.0,A
580,670,885,4.867534450455582,4,NYC,1,100.0,A
581,671,886,4.59511985013459,2,Chicago,314,93.0,A
582,672,887,4.204692619390967,2,NYC,72,96.0,A
583,673,889,5.272999558563747,5,NYC,8,100.0,A
584,674,890,4.564348191467836,2,LA,1,80.0,B
585,675,892,6.1092475827643655,8,LA,14,96.0,A
586,676,893,4.0943445622221,1,NYC,54,96.0,A
587,677,895,5.521460917862246,3,NYC,16,89.0,B
588,678,896,5.459585514144161,3,NYC,9,95.0,A
589,680,899,4.143134726391533,1,LA,3,93.0,A
590,681,900,5.5174528964647065,5,LA,6,100.0,A
591,682,902,4.90527477843843,2,NYC,1,100.0,A
592,684,905,5.9532433342877855,9,DC,29,99.0,A
593,685,907,5.521460917862246,3,Boston,42,99.0,A
594,687,909,5.187385805840755,5,DC,9,98.0,A
595,688,910,5.0106352940962555,4,LA,3,100.0,A
596,689,911,4.700480365792417,2,NYC,5,80.0,B
597,690,912,5.17614973257383,4,NYC,75,93.0,A
598,692,914,4.74493212836325,2,NYC,21,91.0,A
599,693,915,5.796057750765373,8,LA,42,97.0,A
600,694,916,5.293304824724492,3,LA,112,91.0,A
601,695,918,4.3694478524670215,4,Chicago,77,99.0,A
602,696,919,4.174387269895637,2,LA,57,95.0,A
603,697,920,4.3694478524670215,1,DC,55,97.0,A
604,698,921,4.867534450455582,2,LA,25,97.0,A
605,699,922,4.6913478822291435,2,SF,138,100.0,A
606,701,925,4.8283137373023015,2,NYC,4,90.0,A
607,705,929,4.59511985013459,3,LA,181,95.0,A
608,706,930,4.8283137373023015,5,DC,2,100.0,A
609,707,931,4.7791234931115305,4,NYC,2,80.0,B
610,709,935,4.4998096703302615,2,NYC,8,95.0,A
611,710,936,4.553876891600541,3,NYC,19,99.0,A
612,711,937,4.8283137373023015,4,NYC,61,90.0,A
613,712,938,5.3471075307174685,4,Chicago,3,93.0,A
614,713,939,5.4638318050256105,2,LA,4,85.0,B
615,714,941,4.8283137373023015,2,NYC,2,100.0,A
616,715,942,4.8283137373023015,6,LA,99,98.0,A
617,716,943,4.110873864173311,2,NYC,8,95.0,A
618,717,944,5.2832037287379885,3,LA,1,80.0,B
619,718,945,5.978885764901122,6,NYC,2,90.0,A
620,719,949,4.23410650459726,1,LA,3,100.0,A
621,720,950,4.31748811353631,4,NYC,53,91.0,A
622,721,952,5.433722003554242,4,SF,31,96.0,A
623,722,953,4.553876891600541,2,NYC,9,98.0,A
624,723,954,4.867534450455582,3,LA,5,92.0,A
625,724,955,4.605170185988092,8,LA,24,93.0,A
626,725,958,4.867534450455582,6,NYC,9,100.0,A
627,726,959,4.174387269895637,1,NYC,3,87.0,B
628,727,960,4.174387269895637,2,NYC,8,90.0,A
629,728,961,4.605170185988092,2,NYC,1,100.0,A
630,729,963,4.430816798843313,4,DC,1,100.0,A
631,730,966,4.477336814478207,2,NYC,117,96.0,A
632,732,968,4.890349128221754,2,LA,66,96.0,A
633,733,969,4.90527477843843,4,NYC,101,93.0,A
634,734,972,5.0106352940962555,2,SF,9,96.0,A
635,735,973,4.59511985013459,2,NYC,106,90.0,A
636,736,974,5.075173815233828,5,Boston,14,99.0,A
637,738,977,4.859812404361672,4,SF,63,88.0,B
638,739,979,5.703782474656202,4,NYC,1,100.0,A
639,740,980,5.1647859739235145,3,LA,1,100.0,A
640,741,981,5.459585514144161,6,NYC,31,96.0,A
641,742,982,5.6167710976665735,4,NYC,255,89.0,B
642,743,983,4.867534450455582,5,NYC,47,90.0,A
643,745,988,4.0943445622221,2,NYC,18,91.0,A
644,746,989,5.298317366548036,4,DC,3,100.0,A
645,747,991,4.007333185232471,2,NYC,6,100.0,A
646,749,997,4.31748811353631,2,LA,1,100.0,A
647,751,1002,5.521460917862246,6,LA,19,96.0,A
648,752,1004,4.762173934797756,10,DC,21,98.0,A
649,753,1006,4.787491742782046,2,SF,6,100.0,A
650,755,1008,4.8283137373023015,2,NYC,3,93.0,A
651,756,1009,4.8283137373023015,6,NYC,7,97.0,A
652,757,1011,4.836281906951479,2,SF,32,96.0,A
653,758,1012,5.298317366548036,2,NYC,3,100.0,A
654,759,1013,5.3706380281276624,2,NYC,34,99.0,A
655,760,1014,4.382026634673881,2,NYC,114,95.0,A
656,761,1015,4.787491742782046,3,Chicago,77,99.0,A
657,762,1016,5.1179938124167546,6,LA,47,89.0,B
658,763,1017,4.584967478670572,2,LA,26,100.0,A
659,764,1018,4.709530201312334,2,LA,63,91.0,A
660,765,1019,4.31748811353631,2,NYC,19,95.0,A
661,766,1020,4.8283137373023015,2,NYC,1,100.0,A
662,767,1022,4.48863636973214,3,LA,66,98.0,A
663,768,1025,4.605170185988092,4,NYC,3,90.0,A
664,769,1026,4.553876891600541,1,NYC,1,80.0,B
665,770,1027,4.653960350157523,4,LA,25,96.0,A
666,772,1029,5.075173815233828,2,SF,20,98.0,A
667,773,1030,4.31748811353631,2,LA,7,100.0,A
668,774,1031,5.0106352940962555,2,NYC,18,94.0,A
669,775,1032,4.68213122712422,2,NYC,2,100.0,A
670,776,1033,4.700480365792417,2,Chicago,9,98.0,A
671,777,1035,4.248495242049359,2,DC,1,80.0,B
672,778,1036,4.7791234931115305,3,NYC,32,92.0,A
673,779,1037,4.976733742420574,2,NYC,51,96.0,A
674,780,1038,5.521460917862246,3,SF,12,100.0,A
675,781,1039,4.584967478670572,2,NYC,7,100.0,A
676,782,1040,5.913503005638268,5,NYC,1,80.0,B
677,783,1041,4.709530201312334,2,NYC,3,93.0,A
678,784,1042,4.174387269895637,2,Chicago,33,94.0,A
679,785,1043,4.02535169073515,3,Boston,110,93.0,A
680,786,1044,5.062595033026967,2,Chicago,1,100.0,A
681,787,1045,4.8283137373023015,2,NYC,14,90.0,A
682,788,1046,4.7791234931115305,4,NYC,2,90.0,A
683,790,1049,5.105945473900579,4,NYC,28,93.0,A
684,791,1050,5.0106352940962555,2,SF,63,95.0,A
685,792,1051,5.293304824724492,7,NYC,29,91.0,A
686,794,1053,4.007333185232471,4,LA,56,97.0,A
687,795,1054,4.90527477843843,5,Chicago,3,93.0,A
688,796,1055,5.978885764901122,4,SF,21,99.0,A
689,797,1057,4.3694478524670215,2,NYC,2,90.0,A
690,798,1058,4.59511985013459,5,DC,36,95.0,A
691,799,1059,4.143134726391533,2,NYC,8,94.0,A
692,800,1060,4.553876891600541,2,SF,5,100.0,A
693,801,1061,5.0689042022202315,6,Chicago,13,95.0,A
694,802,1062,4.74493212836325,4,LA,14,96.0,A
695,804,1065,5.187385805840755,7,Chicago,13,94.0,A
696,805,1066,5.0106352940962555,4,NYC,2,100.0,A
697,806,1068,4.07753744390572,2,NYC,17,96.0,A
698,807,1071,4.48863636973214,2,LA,2,100.0,A
699,808,1076,4.787491742782046,4,Boston,16,100.0,A
700,809,1077,4.955827057601262,7,Chicago,4,90.0,A
701,810,1078,5.1647859739235145,5,LA,62,92.0,A
702,811,1079,6.1092475827643655,5,LA,6,83.0,B
703,812,1080,4.442651256490317,3,LA,8,95.0,A
704,813,1081,5.703782474656202,2,NYC,1,100.0,A
705,814,1082,4.23410650459726,2,NYC,192,95.0,A
706,815,1084,4.787491742782046,2,SF,14,98.0,A
707,816,1085,5.68697535633982,2,SF,14,99.0,A
708,817,1089,4.0943445622221,4,NYC,7,83.0,B
709,818,1090,4.897839799950911,2,NYC,1,100.0,A
710,820,1093,5.393627546352364,4,NYC,3,100.0,A
711,821,1095,6.1092475827643655,16,NYC,17,87.0,B
712,822,1096,4.59511985013459,2,NYC,2,100.0,A
713,823,1097,6.309918278226516,4,SF,4,100.0,A
714,824,1098,5.187385805840755,4,LA,12,95.0,A
715,825,1099,4.0943445622221,1,NYC,6,73.0,C
716,827,1104,5.1647859739235145,4,LA,4,90.0,A
717,828,1105,4.3694478524670215,4,LA,18,93.0,A
718,829,1108,4.605170185988092,3,LA,11,96.0,A
719,830,1109,4.8283137373023015,4,NYC,7,93.0,A
720,832,1112,5.1647859739235145,6,LA,36,98.0,A
721,833,1113,5.0106352940962555,1,NYC,16,99.0,A
722,834,1114,4.584967478670572,2,NYC,5,100.0,A
723,835,1115,5.6167710976665735,8,Boston,76,93.0,A
724,836,1116,4.787491742782046,2,LA,28,99.0,A
725,837,1120,4.174387269895637,1,NYC,6,73.0,C
726,838,1121,4.174387269895637,1,SF,2,100.0,A
727,841,1124,5.298317366548036,2,DC,1,80.0,B
728,842,1127,4.867534450455582,2,LA,36,97.0,A
729,843,1128,5.298317366548036,2,NYC,9,98.0,A
730,844,1129,5.0689042022202315,10,NYC,27,88.0,B
731,845,1131,4.6913478822291435,2,LA,25,100.0,A
732,846,1132,5.147494476813453,6,LA,9,91.0,A
733,847,1134,4.204692619390967,4,LA,33,87.0,B
734,848,1135,5.459585514144161,2,NYC,3,100.0,A
735,849,1136,4.204692619390967,2,Boston,1,100.0,A
736,850,1138,5.298317366548036,2,LA,8,100.0,A
737,851,1139,4.927253685157205,9,NYC,7,100.0,A
738,852,1140,5.5909869805108565,5,LA,3,100.0,A
739,854,1143,5.1647859739235145,4,LA,11,87.0,B
740,855,1144,6.476972362889682,8,LA,2,100.0,A
741,856,1145,6.5294188382622265,10,LA,8,95.0,A
742,857,1146,4.382026634673881,4,DC,4,85.0,B
743,858,1147,4.043051267834549,2,NYC,21,96.0,A
744,859,1149,5.298317366548036,5,NYC,46,98.0,A
745,860,1151,5.666426688112433,2,DC,42,90.0,A
746,861,1152,4.0943445622221,2,NYC,34,97.0,A
747,862,1155,5.135798437050261,4,NYC,2,100.0,A
748,863,1157,5.003946305945459,2,NYC,113,96.0,A
749,864,1160,5.0106352940962555,2,Boston,3,100.0,A
750,865,1161,4.74493212836325,2,NYC,4,85.0,B
751,866,1163,5.0689042022202315,2,DC,5,88.0,B
752,867,1164,4.060443010546419,6,Chicago,118,94.0,A
753,868,1165,4.867534450455582,2,NYC,10,96.0,A
754,869,1168,4.859812404361672,2,LA,8,98.0,A
755,870,1171,5.700443573390688,6,NYC,6,93.0,A
756,871,1172,5.003946305945459,4,NYC,38,99.0,A
757,872,1173,5.857933154483459,10,NYC,18,89.0,B
758,873,1174,4.859812404361672,4,NYC,2,100.0,A
759,874,1175,5.6167710976665735,5,NYC,91,93.0,A
760,875,1176,4.969813299576002,2,NYC,49,97.0,A
761,876,1177,5.700443573390688,2,NYC,14,100.0,A
762,877,1179,4.0943445622221,2,NYC,1,100.0,A
763,879,1182,5.4380793089231965,6,LA,1,100.0,A
764,880,1185,5.153291594497778,4,NYC,62,85.0,B
765,881,1187,4.787491742782046,2,NYC,5,100.0,A
766,882,1188,4.31748811353631,2,NYC,1,89.0,B
767,884,1190,4.0943445622221,2,LA,8,98.0,A
768,885,1191,4.23410650459726,2,DC,38,96.0,A
769,886,1192,4.4998096703302615,1,NYC,15,98.0,A
770,887,1194,4.442651256490317,2,NYC,23,97.0,A
771,889,1196,5.416100402204419,3,NYC,31,99.0,A
772,890,1197,4.74493212836325,4,NYC,2,80.0,B
773,891,1201,4.007333185232471,2,NYC,8,100.0,A
774,892,1203,4.0943445622221,2,NYC,1,100.0,A
775,894,1208,4.8283137373023015,4,NYC,2,100.0,A
776,895,1209,6.872128101338986,12,NYC,5,92.0,A
777,897,1212,4.927253685157205,2,LA,22,99.0,A
778,898,1213,5.6524891802686525,8,LA,9,98.0,A
779,899,1215,6.620073206530356,10,LA,5,100.0,A
780,900,1216,5.0106352940962555,4,NYC,11,96.0,A
781,901,1217,4.543294782270004,2,Chicago,60,92.0,A
782,902,1220,4.248495242049359,3,NYC,1,80.0,B
783,903,1223,4.553876891600541,2,SF,114,98.0,A
784,904,1224,6.907755278982138,2,LA,1,80.0,B
785,905,1227,4.276666119016055,1,NYC,3,100.0,A
786,906,1228,4.23410650459726,5,LA,123,96.0,A
787,907,1229,4.653960350157523,2,NYC,11,98.0,A
788,908,1230,4.4998096703302615,3,LA,182,98.0,A
789,909,1232,4.553876891600541,2,Boston,22,98.0,A
790,910,1233,4.700480365792417,2,LA,2,100.0,A
791,912,1235,5.0689042022202315,4,LA,6,80.0,B
792,913,1236,5.298317366548036,3,NYC,2,100.0,A
793,914,1237,4.969813299576002,4,NYC,84,87.0,B
794,916,1241,5.105945473900579,2,LA,136,100.0,A
795,918,1243,4.48863636973214,2,LA,5,100.0,A
796,919,1244,4.532599493153255,2,LA,69,98.0,A
797,920,1245,4.8283137373023015,4,NYC,11,86.0,B
798,921,1246,4.23410650459726,2,LA,72,96.0,A
799,922,1247,4.976733742420574,6,Chicago,47,99.0,A
800,923,1248,4.174387269895637,2,LA,7,97.0,A
801,924,1251,4.442651256490317,2,NYC,31,99.0,A
802,925,1252,5.272999558563747,4,NYC,28,89.0,B
803,926,1253,6.476972362889682,6,NYC,3,100.0,A
804,927,1256,5.293304824724492,7,NYC,22,94.0,A
805,929,1260,4.0943445622221,6,NYC,8,90.0,A
806,931,1262,4.4998096703302615,6,Chicago,13,98.0,A
807,932,1263,4.955827057601262,2,SF,17,100.0,A
808,934,1266,5.298317366548036,4,LA,7,91.0,A
809,935,1267,4.442651256490317,2,NYC,2,80.0,B
810,936,1268,4.0943445622221,1,LA,3,100.0,A
811,937,1271,4.605170185988092,3,NYC,2,100.0,A
812,938,1272,5.0106352940962555,5,NYC,18,80.0,B
813,939,1273,6.5294188382622265,6,NYC,119,99.0,A
814,940,1274,4.454347296253506,2,LA,44,99.0,A
815,941,1275,5.459585514144161,4,Boston,1,100.0,A
816,942,1276,4.867534450455582,2,NYC,34,97.0,A
817,943,1277,4.174387269895637,3,NYC,1,80.0,B
818,944,1278,4.174387269895637,2,NYC,74,93.0,A
819,945,1279,4.59511985013459,3,NYC,17,92.0,A
820,946,1281,4.174387269895637,2,NYC,6,93.0,A
821,947,1282,5.342334251964812,6,NYC,39,98.0,A
822,950,1286,4.007333185232471,2,NYC,46,97.0,A
823,951,1287,6.049733455231958,6,LA,129,97.0,A
824,952,1289,4.31748811353631,2,NYC,21,98.0,A
825,953,1292,4.248495242049359,2,Chicago,38,95.0,A
826,954,1293,4.248495242049359,2,NYC,5,90.0,A
827,955,1294,4.867534450455582,6,Boston,15,96.0,A
828,956,1295,5.0106352940962555,2,NYC,3,100.0,A
829,957,1296,4.8283137373023015,2,NYC,1,100.0,A
830,959,1298,5.003946305945459,2,LA,17,98.0,A
831,961,1301,4.584967478670572,2,LA,4,100.0,A
832,963,1305,4.174387269895637,2,LA,10,91.0,A
833,966,1309,5.521460917862246,4,DC,7,97.0,A
834,967,1310,5.241747015059644,5,LA,54,92.0,A
835,969,1312,5.631211781821365,5,LA,11,98.0,A
836,970,1314,4.787491742782046,2,NYC,86,92.0,A
837,971,1315,4.248495242049359,3,NYC,47,87.0,B
838,972,1316,4.59511985013459,6,LA,33,99.0,A
839,973,1320,5.1647859739235145,2,NYC,1,100.0,A
840,974,1321,4.30406509320417,2,LA,5,100.0,A
841,975,1323,5.14166355650266,6,Chicago,13,98.0,A
842,976,1324,6.214608098422191,6,SF,19,100.0,A
843,977,1325,4.174387269895637,2,Boston,1,100.0,A
844,978,1326,4.605170185988092,2,NYC,5,96.0,A
845,979,1328,4.867534450455582,3,DC,106,95.0,A
846,980,1329,4.59511985013459,2,DC,57,98.0,A
847,981,1330,4.7791234931115305,5,DC,87,88.0,B
848,982,1331,4.382026634673881,1,NYC,2,100.0,A
849,983,1332,5.940171252720432,2,NYC,15,100.0,A
850,984,1333,5.1647859739235145,2,NYC,10,100.0,A
851,985,1334,5.393627546352364,2,LA,15,100.0,A
852,986,1335,4.7791234931115305,4,LA,50,97.0,A
853,987,1336,4.605170185988092,2,Boston,83,98.0,A
854,988,1338,4.59511985013459,3,NYC,105,98.0,A
855,989,1339,4.48863636973214,2,LA,21,95.0,A
856,990,1340,5.1647859739235145,2,NYC,15,93.0,A
857,991,1341,4.1588830833596715,2,LA,19,98.0,A
858,992,1343,6.1092475827643655,10,NYC,7,100.0,A
859,993,1345,5.5174528964647065,2,SF,53,95.0,A
860,994,1346,4.74493212836325,4,DC,88,96.0,A
861,995,1347,4.442651256490317,2,LA,34,98.0,A
862,996,1348,4.48863636973214,2,LA,5,96.0,A
863,998,1351,5.1647859739235145,2,NYC,33,92.0,A
864,999,1352,4.990432586778736,4,NYC,1,100.0,A
865,1000,1353,5.700443573390688,5,DC,1,100.0,A
866,1001,1355,5.075173815233828,4,DC,42,96.0,A
867,1002,1357,4.07753744390572,2,Boston,22,93.0,A
868,1003,1358,6.395261598115449,4,SF,71,99.0,A
869,1004,1359,4.787491742782046,2,NYC,2,100.0,A
870,1005,1363,4.553876891600541,4,LA,6,90.0,A
871,1006,1364,4.787491742782046,2,DC,3,87.0,B
872,1007,1365,5.521460917862246,6,SF,7,97.0,A
873,1008,1366,4.8283137373023015,2,LA,22,96.0,A
874,1010,1368,4.31748811353631,1,NYC,18,95.0,A
875,1011,1369,5.521460917862246,4,NYC,3,87.0,B
876,1012,1371,4.394449154672439,1,NYC,3,80.0,B
877,1014,1373,6.204557762568692,9,SF,45,94.0,A
878,1015,1374,4.248495242049359,2,NYC,7,91.0,A
879,1016,1378,6.395261598115449,13,DC,14,100.0,A
880,1017,1379,5.796057750765373,6,NYC,15,87.0,B
881,1018,1380,4.8283137373023015,3,LA,17,94.0,A
882,1019,1382,5.220355825078324,3,SF,191,96.0,A
883,1020,1384,4.382026634673881,2,Chicago,4,100.0,A
884,1021,1386,4.174387269895637,1,LA,48,94.0,A
885,1022,1389,4.700480365792417,2,NYC,49,95.0,A
886,1023,1391,4.605170185988092,2,NYC,2,100.0,A
887,1025,1393,4.605170185988092,2,NYC,2,100.0,A
888,1026,1395,4.477336814478207,6,LA,15,95.0,A
889,1027,1397,6.214608098422191,2,LA,46,95.0,A
890,1028,1398,4.174387269895637,2,LA,2,100.0,A
891,1029,1399,7.170119543449628,8,DC,1,100.0,A
892,1030,1400,4.31748811353631,2,LA,13,98.0,A
893,1032,1402,5.293304824724492,2,SF,35,95.0,A
894,1033,1403,4.976733742420574,2,SF,1,100.0,A
895,1034,1404,4.219507705176107,2,NYC,2,90.0,A
896,1035,1405,4.48863636973214,2,LA,24,100.0,A
897,1036,1406,4.454347296253506,2,LA,1,100.0,A
898,1037,1407,5.700443573390688,4,LA,9,100.0,A
899,1038,1408,5.521460917862246,6,LA,1,100.0,A
900,1039,1409,5.521460917862246,8,DC,8,100.0,A
901,1040,1410,5.1647859739235145,6,Chicago,6,100.0,A
902,1042,1413,4.248495242049359,1,NYC,5,100.0,A
903,1044,1415,5.003946305945459,4,LA,1,100.0,A
904,1045,1417,4.59511985013459,3,NYC,63,91.0,A
905,1046,1418,4.787491742782046,2,DC,30,99.0,A
906,1047,1419,4.941642422609304,2,NYC,1,100.0,A
907,1048,1420,4.787491742782046,2,NYC,5,90.0,A
908,1049,1421,4.4998096703302615,2,NYC,157,94.0,A
909,1050,1423,5.501258210544727,6,DC,50,100.0,A
910,1051,1424,4.430816798843313,3,LA,2,100.0,A
911,1052,1425,4.59511985013459,2,LA,9,98.0,A
912,1053,1426,5.416100402204419,7,LA,14,93.0,A
913,1054,1427,4.90527477843843,2,LA,48,95.0,A
914,1055,1428,4.4998096703302615,2,NYC,2,100.0,A
915,1056,1429,4.553876891600541,2,DC,5,90.0,A
916,1058,1432,6.052089168924417,5,NYC,1,100.0,A
917,1060,1434,4.4188406077965965,2,Chicago,35,99.0,A
918,1061,1435,4.23410650459726,2,NYC,67,94.0,A
919,1062,1436,4.74493212836325,5,Boston,44,97.0,A
920,1063,1437,5.1647859739235145,2,NYC,1,80.0,B
921,1065,1439,4.6913478822291435,2,SF,91,85.0,B
922,1066,1440,5.298317366548036,3,SF,12,96.0,A
923,1067,1441,4.248495242049359,2,NYC,8,83.0,B
924,1068,1442,4.174387269895637,2,NYC,1,80.0,B
925,1069,1443,5.0304379213924335,2,NYC,2,100.0,A
926,1070,1444,6.214608098422191,6,SF,22,98.0,A
927,1071,1445,5.521460917862246,10,LA,8,100.0,A
928,1072,1446,4.84418708645859,2,NYC,10,100.0,A
929,1073,1447,5.1647859739235145,4,LA,15,97.0,A
930,1074,1448,5.0106352940962555,6,Boston,6,100.0,A
931,1076,1450,4.8283137373023015,4,LA,24,96.0,A
932,1078,1454,4.174387269895637,2,NYC,14,94.0,A
933,1079,1455,5.459585514144161,2,LA,7,97.0,A
934,1080,1458,4.31748811353631,2,LA,2,100.0,A
935,1082,1462,5.857933154483459,4,LA,35,99.0,A
936,1083,1463,4.59511985013459,2,LA,4,85.0,B
937,1084,1465,5.4380793089231965,6,NYC,95,91.0,A
938,1086,1467,5.272999558563747,3,NYC,6,100.0,A
939,1088,1470,4.700480365792417,1,SF,14,93.0,A
940,1089,1471,5.416100402204419,5,NYC,8,98.0,A
941,1091,1473,4.30406509320417,2,NYC,16,89.0,B
942,1092,1474,4.90527477843843,2,SF,1,100.0,A
943,1094,1476,5.416100402204419,2,NYC,44,89.0,B
944,1095,1477,4.0943445622221,2,NYC,42,92.0,A
945,1097,1480,4.0943445622221,2,LA,26,97.0,A
946,1098,1481,5.5174528964647065,4,Boston,11,84.0,B
947,1099,1482,5.272999558563747,2,SF,21,97.0,A
948,1100,1483,5.634789603169249,5,DC,2,100.0,A
949,1101,1485,4.653960350157523,2,NYC,29,94.0,A
950,1102,1486,5.298317366548036,15,LA,17,98.0,A
951,1103,1487,5.0106352940962555,1,LA,1,100.0,A
952,1104,1488,4.4998096703302615,2,NYC,94,95.0,A
953,1105,1489,5.521460917862246,6,SF,2,100.0,A
954,1106,1490,4.51085950651685,3,LA,63,94.0,A
955,1107,1491,4.8283137373023015,2,LA,46,100.0,A
956,1108,1492,4.605170185988092,4,NYC,6,97.0,A
957,1109,1493,5.66988092298052,4,NYC,44,88.0,B
958,1110,1494,5.521460917862246,3,NYC,40,97.0,A
959,1112,1497,4.553876891600541,2,NYC,2,100.0,A
960,1114,1499,4.454347296253506,1,NYC,2,100.0,A
961,1116,1501,5.988961416889862,4,SF,7,97.0,A
962,1117,1502,4.700480365792417,3,NYC,1,80.0,B
963,1118,1504,4.812184355372417,3,NYC,1,100.0,A
964,1120,1507,4.59511985013459,4,LA,39,87.0,B
965,1121,1508,4.276666119016055,2,NYC,3,100.0,A
966,1122,1509,4.962844630259907,4,LA,7,97.0,A
967,1125,1513,5.857933154483459,6,DC,5,100.0,A
968,1126,1515,5.521460917862246,4,NYC,36,95.0,A
969,1127,1516,5.272999558563747,6,LA,7,97.0,A
970,1128,1517,4.8283137373023015,6,NYC,4,80.0,B
971,1129,1519,5.521460917862246,3,NYC,1,100.0,A
972,1130,1520,5.564520407322693,8,NYC,5,96.0,A
973,1131,1521,4.700480365792417,2,NYC,158,93.0,A
974,1132,1522,4.382026634673881,2,NYC,4,80.0,B
975,1133,1523,4.31748811353631,2,LA,3,100.0,A
976,1134,1524,5.0106352940962555,4,SF,4,90.0,A
977,1135,1526,4.4998096703302615,2,NYC,1,100.0,A
